,TxnDate,TxnTime,Consumption
664,11 Feb 2022,14:08:27,1.048
665,11 Feb 2022,22:12:36,5.338
666,11 Feb 2022,22:34:06,5.938
667,11 Feb 2022,19:18:13,6.03
668,11 Feb 2022,15:37:06,0.962
669,11 Feb 2022,03:53:46,0.9
670,11 Feb 2022,07:12:28,1.0
671,11 Feb 2022,20:22:41,7.0
672,11 Feb 2022,02:12:19,1.0
673,11 Feb 2022,09:23:06,5.178
674,11 Feb 2022,02:34:22,1.018
675,11 Feb 2022,05:21:41,1.184
676,11 Feb 2022,17:48:28,3.688
677,11 Feb 2022,12:38:47,2.002
678,11 Feb 2022,03:14:34,0.896
679,11 Feb 2022,13:45:49,1.052
680,11 Feb 2022,16:41:14,1.986
681,11 Feb 2022,09:02:50,6.62
682,11 Feb 2022,04:56:10,0.978
683,11 Feb 2022,21:28:40,5.906
684,11 Feb 2022,13:00:19,1.014
685,11 Feb 2022,18:33:24,4.852
686,11 Feb 2022,15:58:06,1.002
687,11 Feb 2022,10:06:17,5.276
688,11 Feb 2022,01:28:59,1.022
689,11 Feb 2022,04:34:26,0.924
690,11 Feb 2022,20:02:16,11.244
691,11 Feb 2022,17:26:40,1.864
692,11 Feb 2022,20:43:36,6.868
693,11 Feb 2022,23:19:25,6.204
694,11 Feb 2022,09:44:03,4.818
695,11 Feb 2022,00:01:52,0.9
696,11 Feb 2022,04:14:48,0.974
697,11 Feb 2022,06:07:11,1.048
698,11 Feb 2022,17:03:54,1.074
699,11 Feb 2022,22:57:01,5.92
700,11 Feb 2022,08:41:11,15.416
701,11 Feb 2022,05:44:04,1.044
702,11 Feb 2022,00:25:01,1.058
703,11 Feb 2022,15:16:00,1.08
704,11 Feb 2022,11:55:53,3.316
705,12 Feb 2022,13:45:43,0.984
706,12 Feb 2022,13:24:10,0.882
707,12 Feb 2022,12:42:34,1.004
708,12 Feb 2022,13:04:20,0.992
709,12 Feb 2022,14:06:14,0.924
710,12 Feb 2022,14:26:02,0.914
711,12 Feb 2022,15:05:46,0.844
712,12 Feb 2022,14:47:07,0.964
713,12 Feb 2022,15:26:01,0.9
714,12 Feb 2022,20:29:13,0.898
715,12 Feb 2022,20:50:11,0.956
716,12 Feb 2022,19:28:19,0.896
717,12 Feb 2022,20:09:34,1.898
718,12 Feb 2022,21:50:33,0.936
719,12 Feb 2022,22:10:37,0.932
720,12 Feb 2022,21:29:42,0.848
721,12 Feb 2022,21:10:55,0.96
722,12 Feb 2022,22:31:00,0.914
723,12 Feb 2022,17:46:38,2.89
724,12 Feb 2022,18:07:02,0.916
725,12 Feb 2022,18:27:15,0.896
726,12 Feb 2022,19:07:52,1.826
727,12 Feb 2022,16:41:49,1.508
728,12 Feb 2022,16:07:37,0.852
729,12 Feb 2022,15:48:14,1.036
730,12 Feb 2022,23:10:50,0.904
731,12 Feb 2022,22:51:14,0.942
732,12 Feb 2022,23:30:59,0.902
733,12 Feb 2022,23:51:55,0.95
734,12 Feb 2022,03:15:54,0.952
735,12 Feb 2022,00:47:09,1.0
736,12 Feb 2022,00:25:26,1.014
737,12 Feb 2022,00:03:07,0.996
738,12 Feb 2022,01:28:06,0.988
739,12 Feb 2022,01:06:31,0.882
740,12 Feb 2022,01:49:02,0.968
741,12 Feb 2022,02:11:24,1.05
742,12 Feb 2022,02:54:48,1.036
743,12 Feb 2022,02:32:33,0.962
744,12 Feb 2022,07:34:36,0.984
745,12 Feb 2022,06:51:57,1.1
746,12 Feb 2022,07:12:48,0.986
747,12 Feb 2022,09:04:20,1.06
748,12 Feb 2022,08:41:06,1.074
749,12 Feb 2022,07:56:58,1.036
750,12 Feb 2022,08:17:58,0.986
751,12 Feb 2022,09:26:22,1.038
752,12 Feb 2022,06:28:10,1.02
753,12 Feb 2022,05:01:37,0.99
754,12 Feb 2022,05:23:02,1.006
755,12 Feb 2022,05:43:05,0.898
756,12 Feb 2022,06:05:36,1.066
757,12 Feb 2022,04:18:29,0.992
758,12 Feb 2022,04:40:04,0.986
759,12 Feb 2022,03:57:17,0.936
760,12 Feb 2022,03:36:57,0.964
761,12 Feb 2022,12:20:45,1.016
762,12 Feb 2022,11:14:53,1.012
763,12 Feb 2022,10:52:30,1.082
764,12 Feb 2022,11:37:13,1.028
765,12 Feb 2022,11:58:25,0.996
766,12 Feb 2022,10:29:27,0.99
767,12 Feb 2022,09:46:43,0.932
768,12 Feb 2022,10:08:01,0.97
769,13 Feb 2022,11:37:28,4.03
770,13 Feb 2022,08:30:46,15.106
771,13 Feb 2022,04:42:59,0.968
772,13 Feb 2022,02:14:39,0.874
773,13 Feb 2022,20:55:49,5.92
774,13 Feb 2022,22:21:19,6.816
775,13 Feb 2022,04:22:19,0.944
776,13 Feb 2022,11:16:38,8.896
777,13 Feb 2022,13:42:39,0.964
778,13 Feb 2022,14:24:17,1.02
779,13 Feb 2022,07:48:20,0.942
780,13 Feb 2022,04:01:12,1.13
781,13 Feb 2022,23:02:56,6.384
782,13 Feb 2022,21:39:40,5.9
783,13 Feb 2022,23:23:35,5.76
784,13 Feb 2022,02:34:27,0.916
785,13 Feb 2022,09:30:04,6.76
786,13 Feb 2022,15:52:00,1.02
787,13 Feb 2022,16:32:40,0.86
788,13 Feb 2022,10:10:19,10.516
789,13 Feb 2022,13:21:45,0.928
790,13 Feb 2022,13:21:45,0.928
791,13 Feb 2022,06:25:36,0.93
792,13 Feb 2022,05:03:08,0.942
793,13 Feb 2022,22:40:45,5.944
794,13 Feb 2022,15:07:03,1.016
795,13 Feb 2022,12:40:51,3.144
796,13 Feb 2022,09:09:56,6.808
797,13 Feb 2022,06:04:58,0.952
798,13 Feb 2022,03:16:36,0.916
799,13 Feb 2022,22:00:17,5.712
800,13 Feb 2022,08:49:38,8.102
801,13 Feb 2022,11:58:17,2.896
802,13 Feb 2022,05:23:27,0.916
803,13 Feb 2022,02:56:55,1.024
804,13 Feb 2022,21:16:49,5.292
805,13 Feb 2022,18:44:54,1.282
806,13 Feb 2022,03:36:51,0.922
807,13 Feb 2022,10:32:10,5.152
808,13 Feb 2022,07:27:49,0.97
809,13 Feb 2022,19:29:11,5.276
810,13 Feb 2022,15:30:04,1.084
811,13 Feb 2022,15:30:04,1.084
812,13 Feb 2022,20:34:55,5.14
813,13 Feb 2022,06:46:03,0.964
814,13 Feb 2022,01:12:48,0.9
815,13 Feb 2022,17:39:23,3.088
816,13 Feb 2022,14:02:42,0.94
817,13 Feb 2022,07:06:11,0.93
818,13 Feb 2022,00:32:34,1.888
819,13 Feb 2022,16:13:39,1.012
820,13 Feb 2022,00:53:05,0.936
821,13 Feb 2022,14:44:43,0.944
822,13 Feb 2022,18:23:40,2.046
823,13 Feb 2022,13:01:30,2.46
824,13 Feb 2022,05:44:12,0.962
825,13 Feb 2022,20:12:58,4.01
826,13 Feb 2022,01:55:09,1.93
827,13 Feb 2022,19:51:18,2.626
828,13 Feb 2022,12:18:46,2.93
829,13 Feb 2022,23:43:28,5.724
830,14 Feb 2022,07:59:32,7.21
831,14 Feb 2022,07:59:32,7.21
832,14 Feb 2022,03:29:23,1.828
833,14 Feb 2022,15:40:49,1.74
834,14 Feb 2022,18:31:28,1.11
835,14 Feb 2022,11:48:47,2.898
836,14 Feb 2022,12:50:58,3.432
837,14 Feb 2022,21:19:09,8.0
838,14 Feb 2022,23:02:09,9.132
839,14 Feb 2022,05:11:58,1.844
840,14 Feb 2022,01:44:46,0.96
841,14 Feb 2022,10:46:34,4.908
842,14 Feb 2022,12:30:05,2.516
843,14 Feb 2022,06:12:32,4.994
844,14 Feb 2022,21:40:23,4.444
845,14 Feb 2022,20:37:55,4.056
846,14 Feb 2022,17:46:27,0.892
847,14 Feb 2022,11:29:19,4.34
848,14 Feb 2022,14:58:43,2.088
849,14 Feb 2022,06:56:24,2.21
850,14 Feb 2022,17:27:23,0.97
851,14 Feb 2022,12:10:19,4.058
852,14 Feb 2022,14:38:02,1.802
853,14 Feb 2022,00:44:03,0.938
854,14 Feb 2022,23:43:43,4.872
855,14 Feb 2022,01:23:50,0.912
856,14 Feb 2022,19:13:00,2.318
857,14 Feb 2022,16:43:40,0.922
858,14 Feb 2022,13:34:58,2.248
859,14 Feb 2022,10:06:56,5.674
860,14 Feb 2022,04:51:07,1.796
861,14 Feb 2022,01:04:22,0.956
862,14 Feb 2022,23:22:29,3.504
863,14 Feb 2022,20:15:49,3.462
864,14 Feb 2022,06:33:39,2.034
865,14 Feb 2022,02:48:47,0.952
866,14 Feb 2022,07:39:35,5.736
867,14 Feb 2022,04:30:41,1.738
868,14 Feb 2022,04:10:47,0.928
869,14 Feb 2022,00:23:13,3.588
870,14 Feb 2022,10:26:41,4.61
871,14 Feb 2022,18:52:58,2.718
872,14 Feb 2022,22:21:29,3.876
873,14 Feb 2022,17:06:09,1.056
874,14 Feb 2022,05:31:25,1.748
875,14 Feb 2022,22:01:25,4.48
876,14 Feb 2022,19:55:59,6.314
877,14 Feb 2022,14:16:36,5.526
878,14 Feb 2022,03:09:00,1.672
879,14 Feb 2022,09:04:36,7.878
880,14 Feb 2022,00:02:27,4.694
881,14 Feb 2022,03:51:16,2.058
882,14 Feb 2022,07:18:23,2.098
883,14 Feb 2022,09:45:17,11.83
884,14 Feb 2022,18:07:11,0.974
885,14 Feb 2022,15:20:12,2.276
886,14 Feb 2022,08:43:14,7.424
887,14 Feb 2022,13:13:34,4.052
888,14 Feb 2022,02:28:09,1.956
889,14 Feb 2022,11:08:38,5.004
890,14 Feb 2022,16:23:59,2.004
891,14 Feb 2022,08:20:52,7.89
892,14 Feb 2022,02:05:59,0.988
893,15 Feb 2022,22:48:07,4.908
894,15 Feb 2022,17:33:30,2.522
895,15 Feb 2022,14:47:24,1.926
896,15 Feb 2022,01:27:50,1.516
897,15 Feb 2022,04:19:58,2.866
898,15 Feb 2022,09:12:02,3.176
899,15 Feb 2022,08:51:45,3.888
900,15 Feb 2022,02:51:09,2.112
901,15 Feb 2022,05:43:39,2.566
902,15 Feb 2022,17:56:10,3.858
903,15 Feb 2022,21:02:46,5.246
904,15 Feb 2022,12:03:03,3.352
905,15 Feb 2022,08:09:07,3.604
906,15 Feb 2022,03:57:41,2.058
907,15 Feb 2022,19:36:05,5.34
908,15 Feb 2022,01:07:34,1.004
909,15 Feb 2022,04:40:35,1.856
910,15 Feb 2022,18:15:59,3.226
911,15 Feb 2022,21:23:14,5.44
912,15 Feb 2022,09:33:55,1.056
913,15 Feb 2022,07:05:01,3.08
914,15 Feb 2022,11:40:59,2.166
915,15 Feb 2022,15:08:14,1.856
916,15 Feb 2022,14:05:19,2.156
917,15 Feb 2022,00:24:31,4.068
918,15 Feb 2022,20:22:07,5.896
919,15 Feb 2022,23:09:13,5.508
920,15 Feb 2022,11:20:37,2.03
921,15 Feb 2022,14:28:31,3.394
922,15 Feb 2022,08:30:27,3.706
923,15 Feb 2022,20:43:13,6.386
924,15 Feb 2022,20:43:13,6.386
925,15 Feb 2022,23:50:31,5.234
926,15 Feb 2022,18:55:24,4.554
927,15 Feb 2022,16:34:16,0.984
928,15 Feb 2022,16:34:16,0.984
929,15 Feb 2022,03:33:27,1.772
930,15 Feb 2022,10:36:51,1.0
931,15 Feb 2022,07:24:26,2.04
932,15 Feb 2022,22:25:47,4.796
933,15 Feb 2022,10:15:42,0.916
934,15 Feb 2022,16:12:44,2.896
935,15 Feb 2022,06:24:07,2.252
936,15 Feb 2022,09:55:21,1.028
937,15 Feb 2022,02:28:26,1.74
938,15 Feb 2022,06:43:53,2.248
939,15 Feb 2022,13:44:02,1.94
940,15 Feb 2022,16:53:38,2.548
941,15 Feb 2022,15:52:00,1.578
942,15 Feb 2022,13:01:22,3.738
943,15 Feb 2022,01:48:48,1.584
944,15 Feb 2022,05:24:11,2.61
945,15 Feb 2022,02:08:52,1.724
946,15 Feb 2022,19:16:26,4.904
947,15 Feb 2022,12:24:25,2.19
948,15 Feb 2022,22:04:22,6.326
949,15 Feb 2022,07:47:39,2.986
950,15 Feb 2022,00:02:23,3.424
951,15 Feb 2022,17:14:25,3.46
952,15 Feb 2022,19:58:14,5.618
953,15 Feb 2022,23:28:51,4.914
954,15 Feb 2022,06:03:45,1.92
955,15 Feb 2022,03:13:36,1.916
956,15 Feb 2022,18:35:23,3.522
957,15 Feb 2022,13:22:39,1.984
958,15 Feb 2022,00:45:48,1.92
959,15 Feb 2022,21:42:49,6.404
960,15 Feb 2022,15:30:16,1.964
961,15 Feb 2022,05:02:26,1.944
962,16 Feb 2022,15:33:13,1.042
963,16 Feb 2022,10:01:48,3.832
964,16 Feb 2022,11:22:32,1.78
965,16 Feb 2022,08:36:09,5.474
966,16 Feb 2022,20:21:23,0.204
967,16 Feb 2022,23:28:50,4.874
968,16 Feb 2022,06:09:21,3.234
969,16 Feb 2022,02:36:54,1.93
970,16 Feb 2022,12:01:31,0.908
971,16 Feb 2022,14:30:50,0.974
972,16 Feb 2022,12:44:49,0.936
973,16 Feb 2022,01:34:50,1.408
974,16 Feb 2022,05:25:23,1.868
975,16 Feb 2022,08:57:55,5.41
976,16 Feb 2022,02:58:46,1.79
977,16 Feb 2022,14:09:46,0.902
978,16 Feb 2022,21:03:21,3.882
979,16 Feb 2022,10:40:24,1.22
980,16 Feb 2022,07:55:27,5.268
981,16 Feb 2022,04:45:37,3.052
982,16 Feb 2022,01:12:56,1.088
983,16 Feb 2022,01:12:56,1.088
984,16 Feb 2022,19:00:50,3.164
985,16 Feb 2022,07:15:33,2.104
986,16 Feb 2022,11:01:04,0.944
987,16 Feb 2022,15:53:11,0.944
988,16 Feb 2022,18:00:07,7.982
989,16 Feb 2022,09:37:54,3.286
990,16 Feb 2022,14:50:28,0.928
991,16 Feb 2022,05:46:01,1.774
992,16 Feb 2022,03:18:24,1.812
993,16 Feb 2022,21:22:39,4.236
994,16 Feb 2022,22:48:34,4.802
995,16 Feb 2022,20:01:43,0.096
996,16 Feb 2022,11:41:39,0.876
997,16 Feb 2022,00:10:04,4.626
998,16 Feb 2022,03:42:03,2.0
999,16 Feb 2022,13:29:25,1.072
1000,16 Feb 2022,16:56:20,1.858
1001,16 Feb 2022,08:15:42,4.95
1002,16 Feb 2022,02:14:49,1.716
1003,16 Feb 2022,05:04:48,1.72
1004,16 Feb 2022,20:42:07,3.866
1005,16 Feb 2022,23:09:17,4.984
1006,16 Feb 2022,06:53:10,2.012
1007,16 Feb 2022,01:55:14,1.236
1008,16 Feb 2022,18:39:53,1.812
1009,16 Feb 2022,15:10:41,0.926
1010,16 Feb 2022,12:24:13,1.088
1011,16 Feb 2022,00:29:59,3.612
1012,16 Feb 2022,09:18:03,4.774
1013,16 Feb 2022,04:03:37,1.848
1014,16 Feb 2022,21:42:39,4.028
1015,16 Feb 2022,18:19:36,0.898
1016,16 Feb 2022,06:30:38,2.132
1017,16 Feb 2022,23:49:35,4.662
1018,16 Feb 2022,13:50:20,0.946
1019,16 Feb 2022,19:40:34,2.676
1020,16 Feb 2022,22:25:40,4.42
1021,16 Feb 2022,10:20:39,1.99
1022,16 Feb 2022,16:14:51,1.014
1023,16 Feb 2022,04:23:46,1.796
1024,16 Feb 2022,07:36:54,3.812
1025,16 Feb 2022,00:49:55,0.918
1026,16 Feb 2022,13:06:25,1.008
1027,16 Feb 2022,16:35:27,0.958
1028,16 Feb 2022,19:21:29,2.352
1029,16 Feb 2022,22:03:53,4.15
1030,17 Feb 2022,21:56:03,5.266
1031,17 Feb 2022,19:04:41,4.556
1032,17 Feb 2022,19:04:41,4.556
1033,17 Feb 2022,07:24:23,2.098
1034,17 Feb 2022,05:16:04,1.76
1035,17 Feb 2022,01:34:41,1.02
1036,17 Feb 2022,09:36:34,4.652
1037,17 Feb 2022,13:48:27,1.012
1038,17 Feb 2022,16:59:19,0.94
1039,17 Feb 2022,01:12:25,0.924
1040,17 Feb 2022,18:20:52,1.928
1041,17 Feb 2022,03:14:19,0.94
1042,17 Feb 2022,06:41:42,2.612
1043,17 Feb 2022,15:59:31,1.112
1044,17 Feb 2022,09:57:26,3.818
1045,17 Feb 2022,12:46:52,0.974
1046,17 Feb 2022,16:38:39,0.896
1047,17 Feb 2022,13:26:59,0.966
1048,17 Feb 2022,20:12:28,10.15
1049,17 Feb 2022,09:14:38,5.386
1050,17 Feb 2022,00:53:11,1.018
1051,17 Feb 2022,00:53:11,0.0
1052,17 Feb 2022,22:56:00,6.328
1053,17 Feb 2022,18:43:12,4.076
1054,17 Feb 2022,15:35:30,0.94
1055,17 Feb 2022,08:09:18,7.314
1056,17 Feb 2022,10:16:37,3.042
1057,17 Feb 2022,01:54:07,0.878
1058,17 Feb 2022,06:17:25,2.232
1059,17 Feb 2022,13:06:10,0.864
1060,17 Feb 2022,23:15:39,5.804
1061,17 Feb 2022,15:15:02,0.966
1062,17 Feb 2022,12:25:50,0.942
1063,17 Feb 2022,05:37:13,1.726
1064,17 Feb 2022,11:22:17,0.988
1065,17 Feb 2022,14:32:04,1.124
1066,17 Feb 2022,00:11:41,4.118
1067,17 Feb 2022,04:14:27,3.446
1068,17 Feb 2022,22:35:27,6.3
1069,17 Feb 2022,02:54:11,1.66
1070,17 Feb 2022,07:02:04,1.86
1071,17 Feb 2022,21:16:19,5.968
1072,17 Feb 2022,18:00:31,1.93
1073,17 Feb 2022,14:54:30,1.046
1074,17 Feb 2022,08:31:33,5.826
1075,17 Feb 2022,03:33:48,1.518
1076,17 Feb 2022,16:19:36,0.912
1077,17 Feb 2022,19:29:01,5.072
1078,17 Feb 2022,10:38:52,2.456
1079,17 Feb 2022,02:33:44,0.9
1080,17 Feb 2022,02:14:04,0.946
1081,17 Feb 2022,21:36:23,5.114
1082,17 Feb 2022,23:35:42,7.512
1083,17 Feb 2022,20:54:35,6.562
1084,17 Feb 2022,12:05:32,1.096
1085,17 Feb 2022,14:07:52,0.89
1086,17 Feb 2022,08:50:23,5.008
1087,17 Feb 2022,05:57:23,1.904
1088,17 Feb 2022,04:34:25,1.504
1089,17 Feb 2022,07:44:23,6.044
1090,17 Feb 2022,11:00:51,2.152
1091,17 Feb 2022,22:15:52,6.12
1092,17 Feb 2022,20:32:00,4.376
1093,17 Feb 2022,23:58:16,5.418
1094,17 Feb 2022,17:18:27,1.758
1095,17 Feb 2022,11:42:01,0.92
1096,17 Feb 2022,04:56:07,1.398
1097,17 Feb 2022,00:30:29,1.968
1098,18 Feb 2022,03:08:16,1.204
1099,18 Feb 2022,07:20:45,7.352
1100,18 Feb 2022,21:17:50,5.076
1101,18 Feb 2022,15:00:31,1.032
1102,18 Feb 2022,00:41:28,0.976
1103,18 Feb 2022,21:58:23,5.252
1104,18 Feb 2022,04:31:29,1.708
1105,18 Feb 2022,01:03:32,1.016
1106,18 Feb 2022,08:22:25,6.628
1107,18 Feb 2022,13:32:52,1.076
1108,18 Feb 2022,11:06:22,3.068
1109,18 Feb 2022,20:34:27,3.84
1110,18 Feb 2022,23:42:38,3.2
1111,18 Feb 2022,12:29:02,1.036
1112,18 Feb 2022,08:41:23,6.916
1113,18 Feb 2022,05:12:29,1.848
1114,18 Feb 2022,01:45:28,0.876
1115,18 Feb 2022,11:27:32,3.248
1116,18 Feb 2022,03:47:54,1.47
1117,18 Feb 2022,15:19:48,0.92
1118,18 Feb 2022,13:56:40,1.108
1119,18 Feb 2022,09:23:28,6.048
1120,18 Feb 2022,05:34:04,0.982
1121,18 Feb 2022,03:27:51,1.188
1122,18 Feb 2022,16:21:16,0.888
1123,18 Feb 2022,19:09:33,2.86
1124,18 Feb 2022,22:41:19,10.8
1125,18 Feb 2022,20:54:41,5.064
1126,18 Feb 2022,12:48:46,0.94
1127,18 Feb 2022,09:42:47,5.312
1128,18 Feb 2022,06:18:16,1.752
1129,18 Feb 2022,19:32:22,4.732
1130,18 Feb 2022,02:47:47,0.976
1131,18 Feb 2022,04:53:28,1.64
1132,18 Feb 2022,14:17:11,0.964
1133,18 Feb 2022,17:03:57,0.976
1134,18 Feb 2022,10:03:27,5.9
1135,18 Feb 2022,06:37:50,3.344
1136,18 Feb 2022,04:08:42,0.956
1137,18 Feb 2022,21:37:37,5.032
1138,18 Feb 2022,15:41:16,1.004
1139,18 Feb 2022,13:10:01,0.984
1140,18 Feb 2022,08:01:37,14.976
1141,18 Feb 2022,18:28:20,8.436
1142,18 Feb 2022,18:49:02,2.696
1143,18 Feb 2022,01:26:15,1.068
1144,18 Feb 2022,14:38:07,0.96
1145,18 Feb 2022,06:59:43,8.752
1146,18 Feb 2022,12:06:37,0.892
1147,18 Feb 2022,09:02:30,6.196
1148,18 Feb 2022,05:56:15,1.724
1149,18 Feb 2022,23:23:13,5.488
1150,18 Feb 2022,23:03:36,5.532
1151,18 Feb 2022,20:15:43,4.532
1152,18 Feb 2022,11:47:28,0.928
1153,18 Feb 2022,02:26:32,0.948
1154,18 Feb 2022,19:54:19,3.752
1155,18 Feb 2022,10:45:38,9.332
1156,18 Feb 2022,16:01:44,0.964
1157,18 Feb 2022,02:06:17,0.964
1158,18 Feb 2022,16:43:23,1.044
1159,18 Feb 2022,00:19:58,3.066
1160,19 Feb 2022,06:21:15,1.032
1161,19 Feb 2022,02:53:24,1.072
1162,19 Feb 2022,14:07:48,1.92
1163,19 Feb 2022,08:03:44,0.972
1164,19 Feb 2022,05:15:47,0.888
1165,19 Feb 2022,21:12:39,0.864
1166,19 Feb 2022,21:55:59,1.032
1167,19 Feb 2022,15:19:34,1.124
1168,19 Feb 2022,18:27:31,1.172
1169,19 Feb 2022,11:36:28,0.944
1170,19 Feb 2022,00:25:39,0.992
1171,19 Feb 2022,04:56:17,1.004
1172,19 Feb 2022,00:44:56,0.892
1173,19 Feb 2022,08:25:06,1.012
1174,19 Feb 2022,16:00:13,0.936
1175,19 Feb 2022,22:15:49,0.912
1176,19 Feb 2022,19:10:27,0.876
1177,19 Feb 2022,14:30:19,1.012
1178,19 Feb 2022,05:36:59,0.956
1179,19 Feb 2022,05:36:59,0.956
1180,19 Feb 2022,02:07:07,0.976
1181,19 Feb 2022,17:42:18,1.808
1182,19 Feb 2022,07:22:24,0.948
1183,19 Feb 2022,10:49:51,0.928
1184,19 Feb 2022,18:01:27,0.856
1185,19 Feb 2022,21:33:18,0.948
1186,19 Feb 2022,01:46:01,0.952
1187,19 Feb 2022,07:42:29,0.912
1188,19 Feb 2022,11:15:40,1.168
1189,19 Feb 2022,14:54:44,1.132
1190,19 Feb 2022,01:04:23,0.876
1191,19 Feb 2022,04:14:38,0.9
1192,19 Feb 2022,15:39:37,0.904
1193,19 Feb 2022,19:53:33,1.024
1194,19 Feb 2022,23:43:24,1.028
1195,19 Feb 2022,22:57:31,0.984
1196,19 Feb 2022,09:07:14,0.896
1197,19 Feb 2022,03:14:31,0.96
1198,19 Feb 2022,05:58:19,1.0
1199,19 Feb 2022,17:02:32,1.02
1200,19 Feb 2022,13:25:22,0.996
1201,19 Feb 2022,09:28:21,0.948
1202,19 Feb 2022,04:34:41,0.92
1203,19 Feb 2022,01:24:39,0.944
1204,19 Feb 2022,20:12:25,0.868
1205,19 Feb 2022,16:40:06,0.916
1206,19 Feb 2022,13:03:23,1.02
1207,19 Feb 2022,09:49:57,1.016
1208,19 Feb 2022,23:20:48,1.088
1209,19 Feb 2022,19:30:28,0.92
1210,19 Feb 2022,12:40:48,2.956
1211,19 Feb 2022,08:47:30,1.032
1212,19 Feb 2022,03:54:56,0.948
1213,19 Feb 2022,07:01:29,0.956
1214,19 Feb 2022,03:34:10,0.912
1215,19 Feb 2022,00:04:16,2.48
1216,19 Feb 2022,16:19:36,0.872
1217,19 Feb 2022,10:29:35,0.9
1218,19 Feb 2022,20:53:32,1.876
1219,19 Feb 2022,10:10:16,0.928
1220,19 Feb 2022,06:41:10,0.912
1221,19 Feb 2022,02:30:12,1.072
1222,19 Feb 2022,22:35:27,0.892
1223,19 Feb 2022,18:50:46,1.072
1224,20 Feb 2022,05:38:41,0.968
1225,20 Feb 2022,21:32:10,2.38
1226,20 Feb 2022,17:45:49,0.944
1227,20 Feb 2022,09:45:54,4.352
1228,20 Feb 2022,06:19:03,0.956
1229,20 Feb 2022,01:46:02,1.868
1230,20 Feb 2022,16:03:54,0.896
1231,20 Feb 2022,12:14:27,0.972
1232,20 Feb 2022,18:45:40,0.94
1233,20 Feb 2022,05:58:00,0.916
1234,20 Feb 2022,02:48:28,0.888
1235,20 Feb 2022,09:06:00,5.408
1236,20 Feb 2022,15:03:28,0.916
1237,20 Feb 2022,13:59:46,0.928
1238,20 Feb 2022,19:29:54,2.304
1239,20 Feb 2022,06:39:39,0.948
1240,20 Feb 2022,10:29:12,3.972
1241,20 Feb 2022,03:32:48,1.06
1242,20 Feb 2022,22:52:47,4.844
1243,20 Feb 2022,09:26:09,5.204
1244,20 Feb 2022,05:17:22,0.916
1245,20 Feb 2022,12:56:49,1.004
1246,20 Feb 2022,10:05:46,3.432
1247,20 Feb 2022,00:02:34,0.872
1248,20 Feb 2022,03:51:23,0.856
1249,20 Feb 2022,15:23:39,0.936
1250,20 Feb 2022,00:42:26,0.888
1251,20 Feb 2022,04:33:54,1.924
1252,20 Feb 2022,22:11:46,2.696
1253,20 Feb 2022,08:24:51,5.212
1254,20 Feb 2022,02:07:10,0.972
1255,20 Feb 2022,17:25:55,1.956
1256,20 Feb 2022,14:44:10,1.044
1257,20 Feb 2022,11:33:59,1.384
1258,20 Feb 2022,08:05:01,7.424
1259,20 Feb 2022,16:43:50,0.9
1260,20 Feb 2022,13:38:59,1.972
1261,20 Feb 2022,11:11:48,2.488
1262,20 Feb 2022,23:32:52,5.124
1263,20 Feb 2022,20:29:54,2.792
1264,20 Feb 2022,20:08:45,2.84
1265,20 Feb 2022,22:32:51,3.756
1266,20 Feb 2022,16:24:25,0.956
1267,20 Feb 2022,07:41:54,6.212
1268,20 Feb 2022,00:23:03,0.94
1269,20 Feb 2022,18:06:01,0.932
1270,20 Feb 2022,11:53:27,1.7
1271,20 Feb 2022,04:57:14,1.068
1272,20 Feb 2022,08:45:10,5.38
1273,20 Feb 2022,21:10:23,2.112
1274,20 Feb 2022,02:28:59,1.012
1275,20 Feb 2022,20:51:38,3.584
1276,20 Feb 2022,23:12:46,4.916
1277,20 Feb 2022,19:06:06,2.088
1278,20 Feb 2022,14:21:14,1.012
1279,20 Feb 2022,07:00:42,0.992
1280,20 Feb 2022,01:04:49,1.028
1281,20 Feb 2022,21:52:03,3.956
1282,20 Feb 2022,18:26:13,0.936
1283,20 Feb 2022,15:44:02,0.96
1284,20 Feb 2022,12:34:51,0.96
1285,20 Feb 2022,10:50:42,2.16
1286,20 Feb 2022,07:21:17,3.692
1287,20 Feb 2022,03:10:05,0.964
1288,20 Feb 2022,19:48:58,2.824
1289,20 Feb 2022,23:53:09,2.968
1290,21 Feb 2022,12:22:47,0.928
1291,21 Feb 2022,09:14:17,6.02
1292,21 Feb 2022,15:09:26,0.968
1293,21 Feb 2022,21:47:16,4.136
1294,21 Feb 2022,18:58:34,2.132
1295,21 Feb 2022,23:56:50,3.172
1296,21 Feb 2022,10:40:23,2.156
1297,21 Feb 2022,15:30:09,0.968
1298,21 Feb 2022,12:43:46,0.976
1299,21 Feb 2022,07:28:11,6.84
1300,21 Feb 2022,20:23:47,3.076
1301,21 Feb 2022,11:42:49,1.88
1302,21 Feb 2022,16:54:49,0.92
1303,21 Feb 2022,14:28:46,0.996
1304,21 Feb 2022,15:49:50,0.936
1305,21 Feb 2022,00:14:59,1.028
1306,21 Feb 2022,18:15:51,1.868
1307,21 Feb 2022,21:25:41,4.56
1308,21 Feb 2022,14:48:25,0.924
1309,21 Feb 2022,10:19:38,4.372
1310,21 Feb 2022,22:28:26,4.924
1311,21 Feb 2022,19:20:26,3.244
1312,21 Feb 2022,12:02:57,0.928
1313,21 Feb 2022,08:54:07,6.368
